,00095,00400,00405,00600,00605,00618,00660,00665,00681,00915,00925,00930,00935,00940,00945,00950,00955,70303,71846,80154
ksone,0.24835629240574064,0.16282132921545123,0.26891717713431307,0.2570249615113406,0.2602131030378405,0.27975215775202317,0.28551616077800934,0.2702693884701224,0.22113415907500536,0.25143558547623845,0.2933805194253742,0.3376277981257406,0.28024955865740697,0.29048865837134374,0.30983036483785076,0.2052499845273017,0.1501544053505115,0.2511615296367735,0.29519100631806916,0.4813633233241584
kstwobign,1.0,0.051220817866630186,0.19314322223515845,0.195843131382495,0.18566790669304434,0.22516708693330686,0.24598559328662264,0.20927450646491766,0.15555646530854106,0.24979834244310894,0.2812113532424189,0.29351558482532436,0.24086041586134913,0.2734691821507381,0.299140566422729,0.15698753512541622,0.11482517576963536,0.22657214936591472,0.19435906663270594,0.23209664056835277
norm,0.11570377094474427,0.028163548809057637,0.0843996927641486,0.09322139147830605,0.0792828934548685,0.11836057597839833,0.15056169755017912,0.10421932481364973,0.052656392867685586,0.16746656398187898,0.19916455014773538,0.22030083754361995,0.14468926336999996,0.19177149132367843,0.23264768699226346,0.055500408466714196,0.04323301951706571,0.13623662833219885,0.12521062234929348,0.26148435673388404
alpha,0.36769074896987597,0.013536791669954695,0.10762001779668379,0.1061659537501774,0.0908880217554377,0.1334260273808797,0.15315919992466173,0.11751943682157248,0.06690480029029389,0.8210287331929369,0.7654162312310437,0.4987659765553359,0.1570086381683692,0.21626517853379895,0.9345424237951665,0.06918052721347903,0.05523615746070354,0.1448148447120636,0.11165829081718376,0.9811491660750846
anglit,0.1956238357181327,0.08900847721943506,0.24461859749182283,0.218388460369451,0.21669406610693465,0.23280086440175282,0.2378652326908471,0.22599754810403613,0.16183101385252704,0.21923841978267256,0.26486256590008983,0.323608924059706,0.24444950483196592,0.2615449435033611,0.28119642974985026,1.0,0.08514665297549517,0.20061534068129183,1.0,0.48241917116625505
arcsine,0.2974530584625952,0.23002868819168198,0.31324469171990343,0.2999170985859897,0.30203128089114806,0.3192124089358842,0.3258334445834786,0.31091748150078535,0.2708658713674392,0.29382348648884915,0.3224640428612374,0.36083312481162766,0.3138271920999326,0.32128011732314576,0.3429571360736101,0.263253744994728,0.2277589019101327,0.29850469595963447,0.3266582293596698,0.4447546488207715
beta,0.11294565427220526,0.020642282199179296,0.08310874249729278,0.07893906187248906,0.0671639469635717,0.12101396649381557,0.14783143957366374,0.09967267168912111,0.037104017543471146,0.16630709339812627,0.19901589695036925,0.22562991509453284,0.14180454168039244,0.18842909814685582,0.22782773602137207,0.04952614033079758,0.04487725885011795,0.1375853272827475,0.11329052957247965,0.22254930503204684
betaprime,0.5105774843460742,0.012962870799948067,0.30015286048281087,0.0937737807799146,0.08030324973668984,0.13075852571460803,0.15995931649199305,0.1697188149189239,0.05650847025107725,0.16801542318571155,0.19962544604787003,0.25722077906540564,0.15952689063104555,0.21298343307341855,0.22637823234949117,0.08461917762796575,0.06137869771634219,0.15051484110875304,0.11206135301358033,0.2061681378396255
bradford,0.32932018929623297,0.1611933591845969,0.3643870763429633,0.25951117282852465,0.26079781708724425,0.2797848452358242,0.28920356403539094,0.3655404975501546,0.23825511960305876,0.25028623808906364,0.38918143551371315,0.3375272775895557,0.37283402147470873,0.2925874694902332,0.4023962940517713,0.20359973058527903,0.22563840594072673,0.3417437284930226,0.3214159139068473,0.3454201332505086
burr,0.3343541857884085,0.03618428525521139,0.0561900676259372,0.1550084100212485,0.15455124006224558,0.17850099686496637,0.11603731127882508,0.19709280244402808,0.013319569996195157,0.2163048745434022,0.24342393494301445,0.21684280801075115,0.124568269053482,0.21779071117905832,0.2587357306949941,0.1193367545878671,0.29339706426958745,0.11778376988895173,0.08300817437723212,0.2097010322605226
burr12,0.5332252688897413,0.00980934148308088,0.05255151923542778,0.0607376000460646,0.04531953840876207,0.08403560830345091,0.11179094330015316,0.07791943727369394,0.03469035433476103,0.14696281926542398,0.19094502034493746,0.5302590262928589,0.16275920031457888,0.5248186909615309,0.5372625995464384,0.032123886991523826,0.04362893767459275,0.14908123773819806,0.07390299774126019,0.5007450132817166
fisk,0.08604013249700088,0.021942519826905094,0.05372274362794732,0.05674650420211802,0.044503245490958354,0.08323290422387364,0.22533554703370348,0.07457681272162842,0.04283734827619953,0.14702711580576466,0.17775629127610226,0.20885398475063174,0.1211342744605104,0.16366689918532032,0.2745723360902375,0.027450292508669483,0.4750991660357401,0.11343739847836815,0.0809017768237596,0.768017489971233
cauchy,0.03180866319787817,0.09513050974780138,0.04286280488929517,0.04839542972065314,0.05442731154900171,0.03166891683657358,0.04086443044316712,0.04038668219668795,0.06854998911428989,0.06923554721775266,0.08380290689610559,0.1186418808671969,0.05897532178527609,0.10533652579766101,0.07773229622564337,0.06521470523739237,0.06897661284181567,0.04362217931952128,0.03530976412994119,0.06905623924112336
chi,0.11420689987366384,0.012283835953199596,0.9577324154354717,0.09649225045522969,0.08084167601768855,0.12167309696955267,0.14790992973431383,0.10643519164109619,0.056136239879362615,0.23929129476958055,0.20573163373482112,0.22181501131414372,0.14884562847656116,0.1870246932530557,0.23265774542954054,0.060005332738688605,0.7101161868154298,0.1388526459383896,0.11886793212315228,0.24616221473502342
chi2,0.4663273836072361,0.420980290619427,0.10554988650531483,0.11075529594470374,0.0873800213657771,0.1332079534057807,0.16022775302028178,0.11822451794254088,0.06580616458651989,0.18068926301002264,0.2058679525862961,0.2476440564682481,0.15763905744647397,0.979981257747987,0.9925979106414259,0.06562632111354103,0.6305038954850194,0.42502537555621545,0.11226703979648628,0.2224176364674315
cosine,0.16745634686208044,0.054430978303907085,0.16598270201571474,0.1720879700159084,1.0,0.19718831061291478,1.0,1.0,0.11345217104892624,0.20122234678892603,0.24280480786166475,0.31155999174137505,0.20875730978120663,0.24402091195709796,0.2709023907796233,1.0,0.06381543886244734,1.0,1.0,0.41920543731669124
dgamma,0.028060975579081326,0.034742241762658777,0.02352871607817203,0.022262153313197044,0.019353615048413778,0.0281685354648733,0.07105274132511266,0.04836405618968065,0.030496214401194877,0.04964062340351494,0.05944197799427625,0.08832646048810683,0.06157533169829654,0.0745331649724803,0.07632951001858035,0.02776369774747356,0.027117314040171814,0.03978913722188637,0.058985563891625015,0.12498299940931865
dweibull,0.02368858942487362,0.03775236384459113,0.021639212922522577,0.022488869786690818,0.01933520857764015,0.024635584153259504,0.06230584994371141,0.04610208786649511,0.0279787124741378,0.038517847826293694,0.05040071359199133,0.07929206040566628,0.05571742608096819,0.07695986951151146,0.05619402902153614,0.028875003128066956,0.023292692880133303,0.03284974254969625,0.053084164220222496,0.10796932464067371
expon,0.39338390539301693,0.24666847078482904,0.39742742946143395,0.3789241925937815,0.37557052218211195,0.41692876296196146,0.43266549679449134,0.3978280905589472,0.3471404799778842,0.4014947397075638,0.4323279505895308,0.45034610034600686,0.4111437897495535,0.44149970621036294,0.4632228168973057,0.34155783511092275,0.294043235088692,0.402384253175897,0.4053139209537281,0.4471393152090535
exponnorm,0.11918401979377774,0.018203516949438114,0.08735995690387949,0.09320418426789973,0.07931202533772913,0.12328908592592927,0.14820969990798838,0.1060883789734258,0.052649797205489846,0.17662559799152228,0.2105831836414091,0.235841361537963,0.15198930595343815,0.19479613325816136,0.2226668811145072,0.055483975242996225,0.04258142484153726,0.1456661020379778,0.1090177375750721,0.18691865681166242
exponweib,0.7819155720668433,0.01641046819281311,0.08249353939957815,0.07475607906418785,0.06917529502145547,0.12184908087636315,0.1485486665135316,0.09580358348307041,0.03266291648638059,0.6104936272135615,0.6674092529275393,0.2358983361674731,0.15798671759558755,0.18839747396164386,0.2455194839625099,0.04693986701373873,0.046239582765150056,0.1344635665219429,0.11290515401759793,0.6857388893894207
exponpow,0.9022525903563937,0.032942791246394654,0.8078897839489505,0.11124385929542288,0.1005804798613329,0.16781608332276532,0.19558303869390983,0.13596431982693793,0.06505203028354031,0.8699690840481589,0.872209432957268,0.8960296192611035,0.17351158424136856,0.8900531868621395,0.9015664835792454,0.08092645845113877,0.707253050986718,0.17170322733564775,0.17298052206998615,1.0
fatiguelife,0.12465483156857482,0.01233773168389063,0.08472583151057911,0.09398662013059933,0.07905352976006352,0.11881712351201842,0.14753348236969277,0.10457288495633574,0.05108414304081976,0.16726655595245893,0.19880961693910837,0.22578287524968582,0.14620462525386865,0.18796565502732365,0.22371377094736833,0.05493676048855248,0.04054803588735445,0.13785429004267222,0.11306631724961058,0.2167893255187705
foldcauchy,0.9624434560359357,0.11076147281708082,0.6634559262962441,0.06388728983072833,0.07096470786120823,0.03468964629174387,0.031871063062477445,0.19084851737138375,0.09140855414892013,0.2626105256594701,0.575750586589765,0.3137310437766171,0.04700842705702635,0.8852481639608623,0.9368087556531184,0.08800141879773482,0.35472101899303626,0.04522480791993544,0.040731316439024834,0.9751946185412156
f,0.18701322223400885,0.29214240237012057,0.5539952929640178,0.09420804934950233,0.37875089220900626,0.5223691700863364,0.14728240705980844,0.1040161486070991,0.5338691988964183,0.5811499996965099,0.5837033113744857,0.5875957190906066,0.5740479751454274,0.18840602708796717,0.22717999953066492,0.05891330061613473,0.34906076348255033,0.380455174952515,0.21438548113257538,0.5704273800403984
foldnorm,1.0,0.020588814647342635,0.9051662937832397,0.093220772912744,0.08003637784329454,0.12371404393443841,0.15056231085279292,0.1048666778951077,0.04741381038265641,0.40833614406263286,0.44802793192021956,0.22028215494385628,0.14523205528356672,0.19168334054888003,0.23111886097393597,0.05714977715728345,0.45696437054485795,0.1395441648638308,0.12525663378988405,1.0
weibull_min,0.8208566512267974,0.010789750136807275,0.09668666002477577,0.08399661614916004,0.07157826180510907,0.1355458008036543,0.16247902082380827,0.1083173065369385,0.0398842182642376,0.17361239756267877,0.20662729598957308,0.23862586931539012,0.1499900104511852,0.8167185758171162,0.8217833394590764,0.05594649468217308,0.04779152157428823,0.14776199724034028,0.1345847223714639,0.8411843964698914
weibull_max,0.14897186849164634,0.014101362787847349,0.1936247441173351,0.09625239420326409,0.08193017829515903,0.13788279229344347,0.1578657059349302,0.11273613612983599,0.052847607782115835,0.7681109992018353,0.20687601075676668,0.23230882823369245,0.1534651868428535,0.19817349285090569,0.814096131041992,0.06227341841075426,0.04667596193926604,0.1488261151817252,0.1237677109830434,0.8354536403695032
frechet_r,0.8208566512267974,0.010789750136807275,0.09668666002477577,0.08399661614916004,0.07157826180510907,0.1355458008036543,0.16247902082380827,0.1083173065369385,0.0398842182642376,0.17361239756267877,0.20662729598957308,0.23862586931539012,0.1499900104511852,0.8167185758171162,0.8217833394590764,0.05594649468217308,0.04779152157428823,0.14776199724034028,0.1345847223714639,0.8411843964698914
frechet_l,0.14897186849164634,0.014101362787847349,0.1936247441173351,0.09625239420326409,0.08193017829515903,0.13788279229344347,0.1578657059349302,0.11273613612983599,0.052847607782115835,0.7681109992018353,0.20687601075676668,0.23230882823369245,0.1534651868428535,0.19817349285090569,0.814096131041992,0.06227341841075426,0.04667596193926604,0.1488261151817252,0.1237677109830434,0.8354536403695032
genlogistic,0.0852375915586639,0.021247699143089993,0.05368753246786251,0.050902880251650295,0.03952096906200081,0.08020425205442022,0.11252170094032543,0.07455860355219845,0.013015067859931576,0.1469579380650997,0.17989528366945556,0.20935790050671174,0.12145712506942657,0.16257857598052297,0.19353220986840158,0.025868218595291065,0.03293756804806003,0.11308742193606874,0.07899684044151534,0.1857988700578438
genpareto,0.9423160528409932,0.17646987042060291,0.33309340818087996,0.30563717413932756,0.29627362023441534,0.35374616201134435,0.3770869752692585,0.3263578572545145,0.2622818931145192,0.5890497709246508,0.6651640708845423,0.40790447280454323,0.3780027290710864,0.7618248241788561,0.416754197396377,0.29430816270075044,0.3122369299255723,0.29886188538569036,0.3414189154964252,0.4006792025453516
genexpon,0.26544776071939447,0.05580989823361848,0.28261498866454604,0.2903626200992039,0.25853300412726177,0.3250942122308552,0.34451169918779156,0.2911538509594446,0.22285612246266664,0.3928354399351525,0.42169876147045776,0.449137325589808,0.31332759484770634,0.3357024319380354,0.46201072533707344,0.23077683843709884,0.13187222089465828,0.2998101488669034,0.30112078064129066,0.44691479775659315
genextreme,0.6292840701038136,0.014104913572446365,0.09662494258223547,0.09626992784561572,0.08191498742534098,0.14103654211985964,0.15786995849853225,0.1127224696710851,0.052837826559124224,0.17562689252635338,0.2068790811059308,0.23230949462561698,0.1534690106474412,0.1981747119196629,0.23773749159708768,0.3336069323417701,0.04666883189315829,0.14880976376519348,0.12374764592185494,0.21219808202782164
gamma,0.11429165825352244,0.012543836605999115,0.08758343004988484,0.09970432383258315,0.0912830074596801,0.12375919802422178,0.14568780740495643,0.11230775814034341,0.06370490819027019,0.1684290195345074,0.20037662804983208,0.23808346236642114,0.1498216562954394,0.19106282630897503,0.22412697484679833,0.060857676038422986,0.041574803934367854,0.14067632164516894,0.11407798676611292,0.48308761020554014
erlang,0.11438821493874479,0.012543834565868384,0.08746459004108087,0.10251558448488413,0.08867554444371867,0.1225767482129729,0.14485986628511882,0.11134974715410331,0.06032712985281813,0.16853591742415158,0.2003765714043822,0.23324828912936274,0.15022465416348088,0.18987970389147235,0.22233713440026137,0.06135418054408767,0.04155813395307317,0.1413917911079733,0.4761110306035537,0.5799988821879895
gengamma,0.5948578473352846,0.016014049593326418,0.08981538178605625,0.07822361220497709,0.06502604127986816,0.12428048506763723,0.1496068359043763,0.0967242812248392,0.03495703699322522,0.17098030195722697,0.6975807026991664,0.23530008220852994,0.14756152420293314,0.6441261945977217,0.22939485356973932,0.04866966518048452,0.04730120997324122,0.13642681469167742,0.11419817963187007,0.4451102681562905
genhalflogistic,0.30724654860217204,0.09950615030726948,0.2509502268646904,0.2760969799474772,0.19469857401100457,0.3309048411691765,0.28665097244970617,0.29961623380947155,0.18029165211605613,0.3229122253353852,0.364733367328527,0.3541692694442212,0.3196582452142612,0.3042445393380773,0.3235734342201596,0.20208862022582164,0.1512663726503589,0.3120373452065144,0.28637939149532565,0.37865689968956356
gompertz,0.9952462707351973,0.04434710203852564,0.1298721267522076,0.10816583230097088,0.09714406551966348,0.16820041567814936,0.19025621695220374,0.1297952410588329,0.051636442286162515,0.20477490009632937,0.22820085790591915,0.9799891318581151,0.17394798381663124,0.7356929215856676,0.9974562249164232,0.07070942847689227,0.07753385668317458,0.17278517075981248,0.16993304739802628,1.0
gumbel_r,0.1670416002718899,0.035541172854460845,0.14732860556287425,0.1540235978759968,0.1423928793706042,0.17808704024123403,0.19866293914386318,0.16588210161295308,0.11715626202125867,0.21480945388703787,0.24346279808253235,0.25891548607033227,0.20036058003502683,0.23346167039394752,0.2570064413585864,0.11830949152062822,0.09300836561661757,0.18966539884845127,0.1546585059201827,0.21015549314971993
gumbel_l,0.17440722011038856,0.08389654752348819,0.14097858876238045,0.11644062701538571,0.10541372684894645,0.17783404173656125,0.2032314209206071,0.14189483342710285,0.05770979386929598,0.21534605276211216,0.2409356116880319,0.2538547544044574,0.18699677082351762,0.23318936298354132,0.26890472564703016,0.06573910022518714,0.1044510738420188,0.18762223393233035,0.18876822244866154,0.28964979557123405
halfcauchy,0.30657014847397923,0.24826334837942488,0.3104760624897859,0.3212150629307252,0.3165452400521981,0.32127950724658816,0.3213952348096525,0.3131504295773866,0.31196920533393346,0.30056417937529933,0.3191279228825329,0.3360707742885896,0.31418390296288534,0.3291079353674795,0.34722753462353195,0.32820637184199464,0.27362608337231953,0.3072992708386987,0.30156964857597235,0.3449947257654674
halflogistic,0.37952137763086,0.20707389348065888,0.38273041945798225,0.3639160017156252,0.3589985203391508,0.40577140946184076,0.4247705834517673,0.38330134612832867,0.32595995063566807,0.4004658967599982,0.4280670864925002,0.44691973597585,0.4018659634262178,0.4361484627380985,0.46012291430573066,0.32250838789963915,0.2609113019663388,0.390326515293243,0.3897685524351797,0.43626731436111554
halfnorm,0.39318661439384933,0.20461642376365205,0.3981217153895873,0.37989950712869025,0.37383278659859726,0.4235596149870572,0.4427124113886056,0.3990441165835532,0.33761847729379524,0.4084894820529864,0.4482876572389966,0.4669472252750235,0.41929981647184406,0.4550342379551129,0.4812780998509153,0.33471211739850026,0.26648219547435353,0.40583589698457323,0.4025782001433849,0.440265540358491
hypsecant,0.07415470256622086,0.03256400619341482,0.04136535050726703,0.03858598981438721,0.028386246122724834,0.06699098149849936,0.10266560969677971,0.06383125554853075,0.026282193178127786,0.13816525120168727,0.16904468410567053,0.20299361168577176,0.11281376161846335,0.15704915175309028,0.178895896054842,0.020437282096175596,0.026208223630632577,0.10207437068099745,0.07048165541720525,0.16562914111773344
gausshyper,751.0522289342163,0.022947677663338273,0.14660048265862768,0.08735748685183414,0.08396056018840059,0.14662804750209965,0.3193141912963101,0.11795325545583271,395.2478349020768,0.4309719195450986,0.2107120980442686,20.167515129265734,63.306664693136305,0.3365404009118322,14.94221786507056,0.17152908439828984,0.04485335099889043,0.30726405222232883,0.11360995269827845,0.3721952407081327
invgamma,0.13412313413287547,0.013122729362406771,0.09576937442054562,0.10835640364724702,0.08996563475559732,0.13487402132396334,0.15406579343105545,0.12264606804298381,0.06780845996470886,0.1874246761945419,0.2171325584958374,0.24116672662340854,0.15749396768329402,0.1966894930846917,0.22922057954914632,0.06707670946477504,0.05046331006535215,0.14607033804672928,0.11252997967310935,0.20606029760543143
invgauss,0.42053331092378765,0.013415749937715327,0.1279006768551384,0.1228822105772735,0.10744950164803796,0.1501301578013877,0.15957349706756327,0.12345887841214573,0.08702284545536376,0.21476275444092763,0.23322590355412665,0.2771618910755712,0.16964058699761578,0.2400432899559512,0.32605515762229315,0.07422615155129345,0.06961286813587003,0.16213168861501195,0.12278174122131302,0.4941724941089961
norminvgauss,0.042068546246133376,0.028657168058812466,0.01693724963056875,0.016552358177500753,0.01409161921752966,0.018153280006306227,0.06134055630973739,0.03192176726535101,0.015623127790699631,0.0773531560203578,0.0884816864307178,0.1337338491593817,0.05467111828863774,0.12194201901181345,0.08433641509756284,0.029346732456674823,0.04271387292413387,0.046334833772235406,0.02725559670930361,0.11409193003185303
invweibull,0.16499673449363664,0.035176692507411844,0.1471563928171637,0.15289258351099058,0.14241488859962026,0.18188463251620016,0.19664823657501757,0.16319945001261543,0.11719096675473412,0.21050245913713728,0.24349927222611933,0.676939687667376,0.20032935293334575,0.23504311497585303,0.31642856348186915,0.118308125465892,0.09295318337964364,0.18950184131096567,0.15466685865543806,0.35800668194448204
johnsonsb,0.11552138416048907,0.01861348295845744,0.083140682210745,0.07993496637694641,0.06501619695874433,0.12017842438627757,0.15075732168496947,0.09980334752242723,0.03612475974699164,0.16746687912244307,0.19916925573849187,0.22302515423638003,0.1432467097971238,0.19169047360741287,0.2326011745618468,0.04907940485090759,0.044318012470616286,0.1361824089083622,0.11234543974210953,0.21170013144818822
johnsonsu,0.026443145142257207,0.012571539844168478,0.015539665184631679,0.01983213699140901,0.017511095666821908,0.015739575167355246,0.02457519016053633,0.027090442646762747,0.018201765442916795,0.04948711190711497,0.049686991422695614,0.059126798965323135,0.041968742496605205,0.05515821516342401,0.032155778708893634,0.031866461588184264,0.04162448390223994,0.032781261895774794,0.024910311004691377,0.01558537062930565
laplace,0.05564770047436246,0.04845721725268792,0.026865495912046455,0.024477465302817816,0.019167577694838636,0.04779719112672831,0.09655641045657193,0.05934968201360419,0.028128364457516986,0.12679865580663996,0.15895639412031443,0.20836080029731685,0.10670712282695555,0.1709111604988745,0.169228828009028,0.04458216185985309,0.03731882553312821,0.08891593933948994,0.061588017141978035,0.1717748540765651
levy,0.4833697925706075,0.4171550965508384,0.49530034801200673,0.4966089172783902,0.4940178700793155,0.498473273489501,0.49803107639200384,0.49338154220493535,0.48216212029402084,0.4753711307185038,0.49710406956916386,0.508702648149744,0.49244192098223205,0.4950959779215073,0.5078557059191355,0.47774974840868345,0.4441403922906024,0.4820572058500636,0.4793596605650663,0.48255798641632275
levy_l,0.4884784418037771,0.46422038311794833,0.4697875030222659,0.46303708101898605,0.4497665761620609,0.4877478795651955,0.5000863155554269,0.4659129237741367,0.44957414706217774,0.48108493458899065,0.4918455543629179,0.526513275939433,0.47384071212448653,0.5098760670008403,0.5178264491066998,0.45761129447786253,0.4536760451988065,0.4853899939952436,0.5071837040376548,0.561312795023298
levy_stable,,,,,,,,,,,,,,,,,,,,
logistic,,,,,,,,,,,,,,,,,,,,
loggamma,,,,,,,,,,,,,,,,,,,,
loglaplace,,,,,,,,,,,,,,,,,,,,
lognorm,,,,,,,,,,,,,,,,,,,,
gilbrat,,,,,,,,,,,,,,,,,,,,
maxwell,,,,,,,,,,,,,,,,,,,,
mielke,,,,,,,,,,,,,,,,,,,,
kappa4,,,,,,,,,,,,,,,,,,,,
kappa3,,,,,,,,,,,,,,,,,,,,
moyal,,,,,,,,,,,,,,,,,,,,
nakagami,,,,,,,,,,,,,,,,,,,,
ncx2,,,,,,,,,,,,,,,,,,,,
ncf,,,,,,,,,,,,,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,
nct,,,,,,,,,,,,,,,,,,,,
pareto,,,,,,,,,,,,,,,,,,,,
lomax,,,,,,,,,,,,,,,,,,,,
pearson3,,,,,,,,,,,,,,,,,,,,
powerlaw,,,,,,,,,,,,,,,,,,,,
powerlognorm,,,,,,,,,,,,,,,,,,,,
powernorm,,,,,,,,,,,,,,,,,,,,
rdist,,,,,,,,,,,,,,,,,,,,
rayleigh,,,,,,,,,,,,,,,,,,,,
reciprocal,,,,,,,,,,,,,,,,,,,,
rice,,,,,,,,,,,,,,,,,,,,
recipinvgauss,,,,,,,,,,,,,,,,,,,,
semicircular,,,,,,,,,,,,,,,,,,,,
skewnorm,,,,,,,,,,,,,,,,,,,,
trapz,,,,,,,,,,,,,,,,,,,,
triang,,,,,,,,,,,,,,,,,,,,
truncexpon,,,,,,,,,,,,,,,,,,,,
truncnorm,,,,,,,,,,,,,,,,,,,,
tukeylambda,,,,,,,,,,,,,,,,,,,,
uniform,,,,,,,,,,,,,,,,,,,,
vonmises,,,,,,,,,,,,,,,,,,,,
vonmises_line,,,,,,,,,,,,,,,,,,,,
wald,,,,,,,,,,,,,,,,,,,,
wrapcauchy,,,,,,,,,,,,,,,,,,,,
gennorm,,,,,,,,,,,,,,,,,,,,
halfgennorm,,,,,,,,,,,,,,,,,,,,
crystalball,,,,,,,,,,,,,,,,,,,,
argus,,,,,,,,,,,,,,,,,,,,
