date,00300,00681,00915,00400,00930,80154,00600,00955,00010,00605,00410,00945,00440,00405,00095,00660,00950,71846,00940,00618,00665,70303,00925,00935
1994-01-12,12.2,0.7,48.0,7.5,1.2,5.0,0.32,6.3,6.5,0.18,,5.7,,7.4,278.0,0.031,0.1,0.026,1.7,0.11,0.01,0.22,6.0,0.5
1994-02-15,12.9,0.8,46.0,8.4,1.1,7.0,0.26,5.8,8.6,0.19,,5.7,,0.6,261.0,0.031,0.1,0.013,1.6,0.055,0.01,0.19,5.4,0.5
1994-03-15,10.8,1.2,32.0,8.1,1.0,47.0,0.28,6.9,11.8,0.17,,5.8,,1.6,188.0,0.031,0.1,0.039,1.2,0.078,0.01,0.14,3.3,0.6
1994-04-13,9.9,1.5,33.0,7.8,0.8,4.0,,7.0,11.9,,,5.6,,2.7,190.0,,0.1,,1.1,,,0.15,3.2,0.8
1994-05-11,10.7,1.8,43.0,7.4,1.1,4.0,0.26,7.5,15.7,0.18,,5.6,,10.0,250.0,0.031,0.1,0.026,1.0,0.055,0.01,0.19,4.1,0.6
1994-06-22,10.0,1.0,43.0,8.2,1.3,4.0,0.25,9.2,27.8,0.18,,4.1,,1.6,257.0,0.031,0.1,0.026,2.0,0.05,0.01,0.2,5.0,0.7
1994-06-28,8.59,,,7.880000000000001,,,,,27.390000000000004,,,,,,253.1,,,,,,,,,
1994-07-13,8.0,0.8,45.0,8.2,1.4,26.0,0.25,8.7,23.6,0.2,,3.8,,1.7,273.0,0.031,0.1,0.013,1.8,0.05,0.01,0.21,5.5,0.6
1994-08-17,5.2,0.8,45.0,7.9,1.5,10.0,0.25,8.8,20.6,0.2,,3.6,,3.6,275.0,0.031,0.2,0.013,2.5,0.05,0.01,0.22,5.8,0.8
1994-08-30,5.6,0.6,48.0,7.8,1.6,2.0,0.26,8.9,22.8,0.18,,3.5,,4.2,278.0,0.031,0.1,0.026,2.1,0.056,0.01,0.21,6.2,0.8
1994-10-19,8.9,1.2,48.0,7.9,1.5,23.0,0.25,7.8,19.2,0.18,,3.8,,3.6,292.0,0.031,0.1,0.026,2.2,0.05,0.01,0.21,6.2,0.8
1994-11-16,9.6,1.9,38.0,8.0,1.0,3.0,0.27,8.0,14.1,0.2,,4.9,,2.0,220.0,0.031,0.1,0.019,1.4,0.07,0.01,0.17,4.5,0.7
1994-12-07,10.8,1.0,46.0,8.3,1.1,7.0,0.26,6.7,12.6,0.2,,5.5,,1.2,262.0,0.031,0.1,0.019,1.6,0.06,0.01,0.2,5.7,0.7
1995-01-09,8.0,1.0,43.0,8.8,1.1,16.0,0.27,5.9,5.4,0.2,,5.1,,0.4,259.0,0.031,0.1,0.019,1.6,0.07,0.02,0.2,5.5,0.6
1995-02-14,12.8,0.7,45.0,8.2,1.2,6.0,0.27,6.2,4.0,0.2,,5.0,,1.9,265.0,0.031,0.1,0.019,1.5,0.07,0.01,0.2,5.5,0.6
1995-03-07,10.2,4.1,17.0,7.4,0.6,198.0,0.95,6.5,9.8,0.7,,4.3,,4.3,101.0,0.031,0.1,0.019,0.8,0.25,0.12,0.1,1.4,1.0
1995-03-20,8.7,0.7,46.0,8.0,1.1,2.0,0.26,7.1,15.1,0.18,,5.6,,2.4,260.0,0.031,0.1,0.026,1.4,0.06,0.01,0.2,5.2,0.8
1995-04-10,8.8,1.3,50.0,8.4,1.3,37.0,0.27,7.1,18.6,0.2,,4.3,,1.2,282.0,0.031,0.1,0.019,2.1,0.06,0.02,0.22,5.7,0.8
1995-05-08,7.2,3.6,28.0,7.8,0.8,18.0,0.25,7.6,13.7,0.18,,3.9,,2.6,159.0,0.031,0.1,0.026,2.0,0.05,0.05,0.13,2.4,0.7
1995-06-05,8.1,1.2,50.0,8.3,1.3,73.0,0.25,8.1,21.9,0.18,,4.2,,1.3,285.0,0.031,0.1,0.026,1.6,0.05,0.01,0.22,5.3,0.7
1995-07-10,8.2,0.9,49.0,8.2,1.3,38.0,0.25,8.9,23.1,0.2,,4.0,,1.7,278.0,0.031,0.1,0.019,1.5,0.05,0.01,0.21,5.7,0.7
1995-08-21,12.3,0.8,42.0,8.3,1.4,24.0,0.25,9.4,27.0,0.2,,2.6,,1.4,253.0,0.031,0.1,0.019,1.8,0.05,0.01,0.2,5.9,0.9
1995-10-11,9.6,0.8,46.0,8.3,1.3,21.0,0.25,7.0,15.8,0.2,,4.4,,1.3,288.0,0.031,0.1,0.019,3.0,0.05,0.01,0.2,6.4,0.8
1995-11-01,9.3,1.0,45.0,7.9,1.3,25.0,0.26,6.4,14.3,0.2,,2.8,,3.3,273.0,0.031,0.1,0.019,1.9,0.06,0.01,0.21,5.8,0.9
1996-01-25,12.0,1.4,37.0,7.7,0.9,12.0,0.25,6.4,6.6,0.2,,4.4,,4.5,213.0,0.031,0.1,0.019,1.2,0.05,0.01,0.16,4.8,0.5
1996-01-31,11.21,,,8.739999999999998,,,,,2.6400000000000006,,,,,,241.8,,,,,,,,,
1996-02-22,11.3,0.8,46.0,8.1,1.2,26.0,0.25,5.5,10.5,0.2,,4.3,,2.0,267.0,0.031,0.1,0.019,1.7,0.05,0.01,0.21,5.7,0.6
1996-04-11,11.3,0.9,40.0,8.4,1.1,20.0,0.25,6.1,13.3,0.2,,5.8,,0.7,246.0,0.031,0.1,0.019,1.4,0.05,0.01,0.18,5.0,0.6
1996-05-08,9.8,1.0,43.0,8.1,1.0,44.0,0.27,7.6,16.3,0.18,,5.4,,1.8,253.0,0.031,0.1,0.026,1.2,0.07,0.01,0.19,5.0,0.6
1996-06-20,6.7,0.9,46.0,8.1,1.3,42.0,0.27,9.8,22.7,0.18,,3.5,,2.2,268.0,0.031,0.1,0.026,1.6,0.07,0.01,0.19,6.0,0.7
1996-07-23,6.8,0.7,42.0,7.9,1.5,28.0,0.31,10.0,24.4,0.16,,3.3,,3.5,271.0,0.031,0.1,0.052,2.0,0.1,0.01,0.21,6.1,0.8
1996-08-21,7.4,0.7,42.0,8.0,1.5,15.0,0.28,9.4,25.1,0.2,,3.5,,2.5,257.0,0.031,0.1,0.019,1.8,0.08,0.01,0.2,6.4,0.8
1996-09-18,10.5,1.2,42.0,8.7,1.3,26.0,0.3,8.1,20.8,0.2,,4.1,,0.5,257.0,0.031,0.1,0.019,1.7,0.1,0.01,0.19,6.0,0.8
1996-10-22,7.4,1.0,46.0,8.0,1.2,51.0,0.28,7.1,15.1,0.18,,4.8,,3.0,275.0,0.031,0.1,0.026,1.8,0.08,0.02,0.21,6.1,0.8
1997-02-20,10.2,1.1,40.6,8.0,0.96,22.0,0.26,6.55,9.7,0.2,,5.84,,2.3,230.0,0.031,0.1,0.019,1.19,0.06,0.01,0.18,4.24,0.58
1997-04-22,10.2,0.8,50.0,8.1,1.16,18.0,0.28,7.27,12.1,0.18,,5.72,,2.0,278.0,0.031,0.1,0.022,1.41,0.08,0.01,0.21,5.14,0.69
1997-05-20,10.5,,55.6,8.3,1.34,15.0,0.25,8.62,19.9,0.2,,4.37,,1.3,285.0,0.031,0.1,0.019,1.79,0.051,0.01,0.22,5.68,0.77
1997-06-16,9.1,,45.7,8.4,1.36,19.0,0.27,8.22,23.1,0.2,,4.0,,1.0,268.0,0.031,0.1,0.019,1.49,0.069,0.01,0.21,5.29,0.76
1997-07-14,8.9,,40.3,8.2,1.36,55.0,0.25,8.79,29.4,0.2,,3.59,,1.5,243.0,0.031,0.1,0.019,1.62,0.052,0.01,0.2,4.8,0.82
1997-08-18,9.7,,44.7,8.3,1.4,38.0,0.27,8.76,24.1,0.18,,3.33,,1.4,264.0,0.031,0.1,0.019,1.86,0.067,0.01,0.21,6.12,0.75
1997-09-25,9.0,,43.8,8.1,1.4,26.0,0.26,7.41,18.5,0.2,,3.76,,2.4,274.0,0.031,0.1,0.019,1.81,0.057,0.01,0.21,5.99,0.7
1997-10-15,10.4,,47.1,8.2,1.5,34.0,0.25,7.29,16.1,0.2,,3.92,,1.7,280.0,0.031,0.1,0.019,1.89,0.05,0.01,0.22,6.49,0.75
1997-11-18,8.2,,49.5,7.8,1.47,37.0,0.16,6.88,6.9,,,4.43,,5.2,297.0,0.031,0.1,0.419,2.15,0.06,0.01,0.23,6.29,0.69
1997-12-17,12.6,,48.8,7.7,1.49,28.0,0.15,6.46,4.3,0.1,,5.49,,5.6,300.0,0.031,0.1,0.026,2.53,0.05,0.01,0.24,6.28,0.63
1998-01-14,10.8,,40.6,8.2,0.99,15.0,0.27,6.52,6.9,0.1,,4.5,,1.4,236.0,0.034,0.1,0.026,1.31,0.169,0.01,0.19,5.17,0.59
1998-02-09,14.0,,43.3,8.2,1.17,16.0,0.15,5.97,6.6,0.08,,5.51,,1.7,266.0,0.058,0.1,0.03,1.63,0.05,0.01,0.2,5.59,0.59
1998-03-16,11.5,,39.5,8.3,1.0,18.0,0.19,6.38,8.4,0.1,,5.35,,1.0,226.0,0.031,0.1,0.026,1.26,0.079,0.01,0.17,4.62,0.59
1998-04-15,9.8,,44.7,8.2,1.1,12.0,0.15,7.0,15.1,0.08,,5.1,,1.4,264.0,0.04,0.1,0.027,1.32,0.05,0.01,0.2,4.83,0.74
1998-05-12,8.5,,39.4,8.4,1.07,23.0,0.15,7.31,17.5,0.07,,4.73,,0.9,239.0,0.031,0.35,0.044,1.1,0.05,0.01,0.18,4.87,0.64
1998-06-10,7.2,,44.1,8.2,1.26,51.0,0.15,8.01,21.9,0.06,,3.89,,1.6,263.0,0.031,0.1,0.052,1.56,0.051,0.01,0.2,5.3,0.68
1998-07-08,7.3,,40.9,7.9,1.51,43.0,0.15,8.72,25.5,0.08,,3.29,,3.0,257.0,0.055,0.1,0.026,1.75,0.053,0.02,0.2,5.56,0.78
1998-08-05,6.9,,40.8,8.0,1.48,29.0,0.15,8.46,23.8,0.1,,3.07,,2.3,259.0,0.031,0.1,0.026,1.62,0.05,0.01,0.21,5.83,0.81
1998-09-09,10.4,,43.6,8.3,1.52,53.0,0.15,8.78,25.5,0.07,,3.25,,1.2,264.0,0.04,0.1,0.045,1.87,0.05,0.01,0.22,6.63,0.8
1998-10-20,10.4,,45.7,7.9,1.17,58.0,0.18,7.31,16.0,0.11,,4.51,,2.3,282.0,0.031,0.1,0.026,1.73,0.073,0.05,0.22,5.92,0.76
1998-11-18,11.0,,51.0,8.2,1.38,80.0,0.19,7.42,11.8,0.12,,4.16,,1.7,303.0,0.031,0.1,0.026,2.3,0.064,0.05,0.23,7.01,0.77
1998-12-07,9.5,,53.0,8.2,1.3,53.0,0.16,7.69,13.0,0.1,,4.1,,1.6,309.0,0.031,0.1,0.026,1.75,0.061,0.05,0.24,6.59,0.82
1999-01-21,9.8,,46.1,7.5,1.18,43.0,0.18,6.13,7.0,0.11,,5.53,,8.9,279.0,0.031,0.1,0.026,1.56,0.074,0.007,0.21,6.0,0.38
1999-02-17,12.2,,41.4,8.5,1.02,34.0,0.15,6.12,9.5,0.1,,4.6,,0.8,264.0,0.031,0.1,0.026,1.39,0.05,0.004,0.19,5.6,0.59
1999-03-24,8.9,,41.2,8.5,1.1,20.0,0.18,6.69,14.2,0.1,,5.59,,0.8,247.0,0.031,0.1,0.026,1.21,0.077,0.004,0.19,5.26,0.6
1999-04-06,10.3,,33.9,8.2,0.87,21.0,0.18,7.55,13.2,0.1,,5.21,,1.3,195.0,0.034,0.1,0.026,1.17,0.076,0.004,0.16,3.67,0.66
1999-05-10,10.5,,46.6,8.4,1.22,46.0,0.14,7.82,19.3,0.01,,4.42,,1.1,271.0,0.064,0.1,0.086,1.5,0.06,0.004,0.22,5.72,0.74
1999-06-09,7.2,,45.6,8.1,1.34,33.0,0.19,9.24,22.0,0.09,,4.19,,2.0,276.0,0.037,0.1,0.026,1.91,0.097,0.004,0.24,6.11,1.6
1999-07-08,6.6,,45.7,7.9,1.3,76.0,0.21,8.74,24.3,0.12,,3.15,,2.9,268.0,0.049,0.1,0.035,1.52,0.064,0.004,0.23,5.88,0.67
1999-08-05,4.6,,,8.0,,61.0,,,23.4,,,,,2.3,271.0,,,,,,,,,
1999-09-08,5.4,,41.5,8.6,1.4,33.0,0.2,9.08,22.6,0.1,,3.06,,0.7,253.0,0.031,0.1,0.026,2.06,0.099,0.005,0.2,6.3,1.03
1999-10-20,8.3,,46.0,8.2,1.52,65.0,0.12,8.05,14.9,0.07,,4.06,,1.7,285.0,0.031,0.1,0.026,1.94,0.05,0.008,0.22,7.18,0.95
1999-11-16,12.0,,49.1,8.5,1.34,73.0,0.15,7.58,12.5,0.1,,3.75,,0.9,295.0,0.031,0.11,0.026,2.42,0.05,0.008,0.22,7.31,0.85
1999-12-20,12.2,,43.0,8.4,1.27,28.0,0.14,6.7,6.7,0.09,,4.31,,0.9,265.0,0.031,0.1,0.026,2.28,0.05,0.008,0.2,6.11,0.66
2000-01-25,10.2,,46.9,7.5,1.33,28.0,0.1,6.16,2.7,0.05,,5.32,,8.0,279.0,0.031,0.1,0.026,2.12,0.05,0.008,0.21,6.7,0.66
2000-02-23,10.1,,43.2,7.7,1.21,34.0,0.15,5.82,10.3,0.1,,5.09,,5.8,269.0,0.031,0.1,0.026,1.58,0.05,0.008,0.21,6.15,0.56
2000-03-14,11.2,,40.8,8.0,1.06,20.0,0.12,5.78,12.8,0.07,,5.77,,2.4,255.0,0.031,0.1,0.026,1.88,0.05,0.008,0.2,5.96,0.61
2000-04-12,10.5,,44.8,8.1,1.23,28.0,0.12,6.57,11.9,0.07,,5.21,,2.2,282.0,0.031,0.1,0.026,1.89,0.05,0.008,0.22,6.64,0.69
2000-05-09,7.3,,45.1,8.1,1.1,47.0,0.16,7.4,20.1,0.1,,5.07,,2.3,279.0,0.031,0.1,0.026,1.6,0.062,0.008,0.21,6.26,0.71
2000-06-07,9.6,,44.3,8.0,1.07,66.0,0.15,7.31,21.5,0.07,,5.42,,2.9,274.0,0.031,0.1,0.026,1.49,0.076,0.008,0.21,6.04,0.88
2000-07-05,8.4,,45.9,7.8,1.07,22.0,0.12,7.89,25.5,0.07,,3.75,,4.1,277.0,0.031,0.1,0.026,1.65,0.05,0.008,0.22,6.5,0.75
2000-08-03,9.5,,45.1,8.0,1.25,60.0,0.13,8.3,27.0,0.08,,3.31,,2.9,274.0,0.031,0.1,0.026,1.83,0.05,0.008,0.21,6.96,0.77
2000-09-06,5.9,,45.3,7.3,1.41,52.0,0.11,8.85,21.9,0.06,,3.15,,12.0,282.0,0.031,0.1,0.026,1.95,0.05,0.008,0.22,7.36,0.85
2000-10-11,9.6,,46.7,8.6,1.38,55.0,0.12,7.19,10.5,0.08,,4.27,,0.7,287.0,0.055,0.16,0.053,2.06,0.035,0.004,0.22,7.62,0.77
2000-11-08,10.3,,45.6,8.3,1.21,26.0,0.21,7.31,12.7,0.12,,5.57,,1.5,280.0,0.055,0.16,0.053,2.08,0.089,0.004,0.21,6.48,0.92
2000-12-19,8.2,,44.2,7.2,1.26,56.0,0.13,5.89,1.1,0.06,,5.88,,17.0,262.0,0.055,0.16,0.053,1.99,0.066,0.004,0.21,6.57,0.63
2001-02-08,9.4,,42.8,8.0,1.03,36.0,0.15,4.55,11.2,0.08,,5.94,,2.3,259.0,0.055,0.16,0.053,1.92,0.071,0.004,0.2,6.19,0.62
2001-03-06,10.8,,38.2,8.4,0.9,13.0,0.15,5.31,10.5,0.08,,5.96,,0.8,231.0,0.055,0.16,0.053,1.6,0.072,0.004,0.17,5.26,0.72
2001-04-18,10.2,,45.9,8.0,1.28,25.0,0.11,6.14,11.1,0.08,,5.27,,2.3,276.0,0.055,0.16,0.053,1.88,0.031,0.002,0.21,6.3,0.69
2001-05-24,7.0,,46.0,7.8,1.36,40.0,0.15,7.11,17.1,0.05,,3.93,,4.3,329.0,0.061,0.2,0.052,1.71,0.096,0.004,0.21,6.23,0.76
2001-06-27,7.2,,44.0,8.1,1.36,49.0,0.13,8.27,21.9,0.08,,4.19,,2.2,266.0,0.061,0.2,0.052,1.74,0.05,0.003,0.2,6.79,0.82
2001-07-18,5.5,,42.8,7.9,1.38,24.0,0.15,8.56,24.7,0.09,,3.83,,3.3,267.0,0.061,0.2,0.052,2.04,0.057,0.004,0.21,6.95,0.77
2001-08-15,6.3,,43.9,7.7,1.21,30.0,0.13,8.4,21.8,0.1,,3.53,,6.0,276.0,0.061,0.2,0.052,1.58,0.032,0.002,0.19,7.07,0.73
2001-09-12,7.2,,44.6,8.2,1.31,42.0,0.13,8.45,18.9,0.07,,3.12,,1.8,280.0,0.061,0.2,0.052,1.8,0.057,0.003,0.21,7.28,0.86
2001-11-21,10.2,,,8.3,,63.0,0.19,,7.3,0.15,,4.59,,1.0,307.0,0.061,,0.052,2.21,0.036,0.002,,,
2001-12-13,10.4,,,7.5,,23.0,0.2,,10.2,0.1,,5.06,,8.0,281.0,0.061,,0.052,1.83,0.1,0.002,,,
2002-01-10,13.2,,,7.9,,43.0,0.2,,6.1,0.1,,5.44,,3.7,281.0,0.061,,0.052,1.92,0.101,0.002,,,
2002-02-13,12.7,,,7.9,,42.0,0.23,,7.5,0.13,,5.43,,2.7,244.0,0.061,,0.053,1.42,0.062,0.005,,,
2002-03-13,10.7,,,7.7,,,0.14,,8.8,0.08,,5.19,,3.2,188.0,0.061,,0.052,1.25,0.068,0.006,,,
2002-05-09,9.4,,,8.2,,42.0,0.17,,17.2,0.1,,4.59,,1.8,268.0,0.061,,0.052,1.69,0.075,0.005,,,
2002-07-10,6.3,,,7.8,,31.0,0.17,,24.5,0.09,,3.82,,4.0,284.0,0.061,,0.052,1.66,0.08,0.004,,,
2002-09-10,9.5,,,7.5,,21.0,0.15,,25.5,0.08,,3.39,,8.3,272.0,0.061,,0.052,1.8,0.071,0.004,,,
2002-11-27,11.2,,,8.2,,4.0,0.16,,6.2,0.1,,4.66,,1.8,300.0,0.061,,0.052,2.01,0.056,0.004,,,
2002-12-11,12.2,,,8.2,,4.0,0.14,,6.2,0.1,,5.02,,1.8,295.0,0.061,,0.052,1.89,0.038,0.003,,,
2003-01-15,13.7,,,8.1,,2.0,0.24,,4.5,0.17,,5.17,,1.9,264.0,0.061,,0.052,1.36,0.075,0.003,,,
2003-02-20,10.8,,,8.2,,1.0,0.15,,7.9,0.06,,5.3,,1.4,240.0,0.061,,0.057,0.88,0.051,0.002,,,
2003-03-12,12.1,,,8.1,,1.0,0.12,,8.1,0.06,,5.36,,1.9,263.0,0.061,,0.052,1.27,0.066,0.003,,,
2003-05-21,10.9,,,8.1,,28.0,0.24,,15.2,0.18,,5.01,,2.0,251.0,0.061,,0.052,1.26,0.064,0.004,,,
2003-07-09,8.8,,,7.8,,11.0,0.22,,24.0,0.1,,3.81,,4.6,280.0,0.061,,0.052,1.96,0.124,0.006,,,
2003-09-02,8.2,,,8.1,,22.0,0.39,,21.2,0.29,,3.0,,1.7,218.0,0.055,,0.053,0.99,0.103,0.02,,,
2003-11-13,9.2,,,8.4,,26.0,,,13.6,0.05,,4.6,,1.4,314.0,0.018,,0.052,1.99,0.034,0.002,,,
2003-12-16,10.5,,,8.0,,19.0,,,8.6,0.03,,5.4,,2.5,278.0,0.018,,0.052,1.53,0.069,0.004,,,
2004-01-15,11.7,,,8.1,,17.0,,,6.6,0.03,,5.27,,2.2,285.0,0.018,,0.052,1.76,0.071,0.003,,,
2004-02-18,13.2,,,8.4,,14.0,,,8.8,0.02,,5.9,,1.0,252.0,0.018,,0.052,1.6,0.071,0.004,,,
2004-03-29,9.7,,,7.9,,,,,17.6,,,,,,279.0,,,,,,,,,
2004-03-31,10.0,,,8.3,,48.0,,,11.4,0.04,,4.8,,1.4,284.0,0.018,,0.052,1.61,0.035,0.004,,,
2004-05-13,7.1,,,8.0,,27.0,,,18.1,0.04,,4.91,,2.9,298.0,0.018,,0.052,1.7,0.061,0.003,,,
2004-07-08,6.0,,,8.0,,40.0,,,22.4,0.07,,3.94,,2.9,288.0,0.018,,0.052,1.99,0.053,0.004,,,
2004-08-24,9.6,,,8.3,,52.0,,,26.2,0.06,,3.4,,1.1,259.0,0.018,,0.052,1.6,0.044,0.002,,,
2004-11-10,11.9,,,8.3,,14.0,,,13.0,0.06,,4.83,,1.2,269.0,0.018,,0.052,1.5,0.065,0.004,,,
2005-01-05,9.5,,,8.1,,19.0,,,12.5,0.09,,4.88,,1.2,186.0,0.018,,0.052,1.23,0.269,0.011,,,
2005-03-03,11.8,,,8.5,,41.0,,,7.1,0.02,,5.57,,0.7,260.0,0.009,,0.052,1.56,0.037,0.003,,,
2005-05-03,11.7,,,8.4,,49.0,,,15.5,0.03,,5.4,,1.0,237.0,0.018,,0.052,1.35,0.036,0.003,,,
2005-07-07,6.9,,,8.0,,26.0,,,25.1,0.07,,3.82,,2.3,263.0,0.018,,0.052,1.99,0.062,0.004,,,
2005-09-28,9.2,,,8.0,,,,,21.5,0.11,,4.73,,2.7,276.0,0.018,,0.052,1.91,0.065,0.002,,,
2005-11-08,10.9,,,8.3,,55.0,,,17.6,0.08,,4.46,,1.3,287.0,0.018,,0.052,2.01,0.06,0.002,,,
